,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,household_per_room,bedrooms_per_room,household_per_population,total_income
2590,-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,74100.0,0,0,0,0,1,0.23562058526740667,0.24974772956609487,0.4439163498098859,715.7242
2591,-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,82100.0,0,0,0,0,1,0.1960491986582184,0.20685799478196049,0.3887657058388766,1279.2846000000002
2592,-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,92600.0,0,0,0,0,1,0.1922123015873016,0.19791666666666666,0.3978439425051335,2117.3775
2593,-124.23,40.81,52.0,1112.0,209.0,544.0,172.0,3.3462,50800.0,0,0,0,0,1,0.15467625899280577,0.18794964028776978,0.3161764705882353,575.5464000000001
2594,-124.06,40.88,12.0,2087.0,424.0,1603.0,438.0,2.5667,139500.0,0,0,0,0,1,0.20987062769525636,0.20316243411595591,0.27323767935121646,1124.2146
2595,-123.74,40.66,25.0,2395.0,431.0,983.0,375.0,3.0469,136000.0,1,0,0,0,0,0.15657620041753653,0.17995824634655533,0.3814852492370295,1142.5875
2596,-124.08,40.91,13.0,2522.0,719.0,1381.0,628.0,1.6667,78800.0,0,0,0,0,1,0.24900872323552736,0.28509119746233147,0.4547429398986242,1046.6876
2597,-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,79800.0,1,0,0,0,0,0.173512154233026,0.23679798826487847,0.391304347826087,854.6616
2598,-123.85,41.32,31.0,938.0,238.0,425.0,157.0,1.0486,36700.0,1,0,0,0,0,0.1673773987206823,0.2537313432835821,0.36941176470588233,164.6302
2599,-123.72,41.09,19.0,1970.0,431.0,1166.0,363.0,1.8208,50000.0,1,0,0,0,0,0.18426395939086293,0.21878172588832487,0.3113207547169811,660.9504
2600,-123.63,41.11,19.0,1797.0,384.0,1033.0,327.0,1.4911,59200.0,1,0,0,0,0,0.18196994991652754,0.21368948247078465,0.3165537270087125,487.58970000000005
2601,-123.66,41.3,22.0,1580.0,372.0,686.0,264.0,1.8065,62700.0,1,0,0,0,0,0.1670886075949367,0.23544303797468355,0.3848396501457726,476.916
2602,-123.52,41.01,17.0,1564.0,345.0,517.0,222.0,2.1542,83800.0,0,1,0,0,0,0.14194373401534527,0.22058823529411764,0.42940038684719534,478.2324
2603,-124.08,41.36,29.0,1029.0,239.0,509.0,196.0,2.0156,62800.0,0,0,0,0,1,0.19047619047619047,0.23226433430515064,0.3850687622789784,395.05760000000004
2604,-124.06,41.13,22.0,3263.0,799.0,1384.0,578.0,2.4708,119400.0,0,0,0,0,1,0.17713760343242416,0.2448666870977628,0.41763005780346824,1428.1224
2605,-124.14,41.06,32.0,1020.0,215.0,421.0,198.0,3.0208,143400.0,0,0,0,0,1,0.19411764705882353,0.2107843137254902,0.47030878859857483,598.1184
2606,-124.1,41.04,26.0,1633.0,380.0,890.0,370.0,1.9741,97900.0,0,0,0,0,1,0.226576852418861,0.23270055113288426,0.4157303370786517,730.417
2607,-124.01,40.97,21.0,1513.0,319.0,943.0,301.0,3.538,102700.0,1,0,0,0,0,0.19894249834765368,0.2108393919365499,0.31919406150583246,1064.9379999999999
2608,-124.0,40.92,29.0,1429.0,259.0,672.0,266.0,2.9485,98800.0,1,0,0,0,0,0.1861441567529741,0.18124562631210636,0.3958333333333333,784.301
2609,-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,75600.0,1,0,0,0,0,0.21360544217687075,0.22857142857142856,0.3871763255240444,771.1526
2610,-123.98,40.88,41.0,1719.0,372.0,844.0,336.0,2.6923,84200.0,1,0,0,0,0,0.19546247818499127,0.2164048865619546,0.3981042654028436,904.6128
2611,-123.88,40.93,28.0,1272.0,259.0,519.0,220.0,3.2891,106300.0,1,0,0,0,0,0.17295597484276728,0.20361635220125787,0.4238921001926782,723.602
2612,-124.16,41.02,23.0,1672.0,385.0,1060.0,390.0,2.1726,75500.0,0,0,0,0,1,0.2332535885167464,0.23026315789473684,0.36792452830188677,847.3140000000001
2613,-124.08,40.99,18.0,3297.0,662.0,1554.0,578.0,2.6847,111300.0,0,0,0,0,1,0.17531088868668487,0.2007885956930543,0.37194337194337196,1551.7566
2614,-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,96000.0,0,0,0,0,1,0.18232558139534882,0.19906976744186047,0.3705103969754253,615.5576
2615,-124.11,40.95,19.0,1734.0,365.0,866.0,342.0,2.96,81700.0,0,0,0,0,1,0.1972318339100346,0.2104959630911188,0.394919168591224,1012.3199999999999
2616,-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,99600.0,0,0,0,0,1,0.20977777777777779,0.21511111111111111,0.3782051282051282,1222.1496
2617,-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,73600.0,0,0,0,0,1,0.19272575250836121,0.19816053511705686,0.3551617873651772,1617.0036
2618,-124.11,40.93,17.0,1661.0,329.0,948.0,357.0,2.7639,90200.0,0,0,0,0,1,0.21493076459963878,0.19807344972907887,0.37658227848101267,986.7123
2619,-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,70100.0,0,0,0,0,1,0.2161290322580645,0.22258064516129034,0.35600425079702447,775.4245000000001
2620,-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,126900.0,0,0,0,0,1,0.18502202643171806,0.19663596315578694,0.4006938421509107,1302.0084
2621,-124.05,40.94,14.0,1452.0,217.0,516.0,181.0,5.0329,165600.0,0,0,0,0,1,0.1246556473829201,0.1494490358126722,0.3507751937984496,910.9549
2622,-124.1,40.95,17.0,1485.0,345.0,823.0,316.0,1.8993,78400.0,0,0,0,0,1,0.2127946127946128,0.23232323232323232,0.3839611178614824,600.1788
2623,-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911,119700.0,0,0,0,0,1,0.1840228245363766,0.19543509272467904,0.37978410206084395,1157.5557
2624,-124.02,40.72,28.0,3513.0,634.0,1658.0,598.0,3.8095,119900.0,1,0,0,0,0,0.17022487902077996,0.18047253060062624,0.3606755126658625,2278.081
2625,-124.1,40.73,33.0,644.0,129.0,334.0,121.0,3.9659,111800.0,0,0,0,0,1,0.18788819875776397,0.20031055900621117,0.36227544910179643,479.8739
2626,-124.17,40.74,17.0,2026.0,338.0,873.0,313.0,4.0357,128900.0,0,0,0,0,1,0.15449160908193485,0.16683119447186576,0.35853379152348225,1263.1741000000002
2627,-124.14,40.72,18.0,2581.0,499.0,1375.0,503.0,2.8446,100500.0,0,0,0,0,1,0.19488570321580784,0.19333591631150718,0.3658181818181818,1430.8337999999999
2628,-124.14,40.67,23.0,580.0,117.0,320.0,109.0,4.2054,130600.0,0,0,0,0,1,0.1879310344827586,0.20172413793103447,0.340625,458.3886
2629,-124.19,40.73,21.0,5694.0,1056.0,2907.0,972.0,3.5363,90100.0,0,0,0,0,1,0.17070600632244468,0.18545837723919917,0.33436532507739936,3437.2836
2630,-124.21,40.75,32.0,1218.0,331.0,620.0,268.0,1.6528,58100.0,0,0,0,0,1,0.2200328407224959,0.2717569786535304,0.432258064516129,442.9504
2631,-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179,79000.0,0,0,0,0,1,0.1979565772669221,0.2247765006385696,0.38944723618090454,1170.8235
2632,-124.18,40.62,35.0,952.0,178.0,480.0,179.0,3.0536,107000.0,0,0,0,0,1,0.1880252100840336,0.1869747899159664,0.3729166666666667,546.5944
2633,-124.17,40.62,32.0,1595.0,309.0,706.0,277.0,2.8958,86400.0,0,0,0,0,1,0.17366771159874608,0.19373040752351098,0.3923512747875354,802.1365999999999
2634,-124.13,40.62,43.0,2131.0,399.0,910.0,389.0,2.5804,92100.0,0,0,0,0,1,0.18254340685124354,0.18723603941811356,0.42747252747252745,1003.7756
2635,-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,85100.0,0,0,0,0,1,0.22087745839636913,0.2140695915279879,0.45482866043613707,715.9548000000001
2636,-124.15,40.59,39.0,1186.0,238.0,539.0,212.0,2.0938,79600.0,0,0,0,0,1,0.178752107925801,0.20067453625632378,0.39332096474953615,443.88559999999995
2637,-124.14,40.6,27.0,1148.0,206.0,521.0,219.0,4.025,128100.0,0,0,0,0,1,0.19076655052264807,0.1794425087108014,0.42034548944337813,881.475
2638,-124.14,40.59,22.0,1665.0,405.0,826.0,382.0,1.5625,66800.0,0,0,0,0,1,0.22942942942942943,0.24324324324324326,0.46246973365617433,596.875
2639,-124.14,40.59,17.0,2985.0,610.0,1544.0,584.0,2.178,76800.0,0,0,0,0,1,0.19564489112227806,0.20435510887772193,0.37823834196891193,1271.952
2640,-124.05,40.59,32.0,1878.0,340.0,937.0,353.0,3.4408,95200.0,1,0,0,0,0,0.18796592119275826,0.1810436634717785,0.3767342582710779,1214.6024
2641,-124.09,40.55,24.0,2978.0,553.0,1370.0,480.0,2.7644,97300.0,1,0,0,0,0,0.16118200134318333,0.18569509738079248,0.35036496350364965,1326.912
2642,-123.96,40.57,31.0,1854.0,365.0,883.0,310.0,2.3167,92600.0,1,0,0,0,0,0.16720604099244876,0.19687162891046386,0.3510758776896942,718.177
2643,-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153,77100.0,0,1,0,0,0,0.12456575682382134,0.26004962779156326,0.33646112600536193,430.5403
2644,-124.14,40.58,25.0,1899.0,357.0,891.0,355.0,2.6987,92500.0,1,0,0,0,0,0.18694049499736703,0.18799368088467613,0.3984287317620651,958.0385
2645,-124.14,40.57,29.0,2864.0,600.0,1314.0,562.0,2.1354,75100.0,1,0,0,0,0,0.1962290502793296,0.20949720670391062,0.4277016742770167,1200.0948
2646,-124.11,40.57,33.0,1348.0,234.0,573.0,236.0,2.4896,74100.0,1,0,0,0,0,0.17507418397626112,0.17359050445103857,0.4118673647469459,587.5455999999999
2647,-124.13,40.55,38.0,544.0,135.4,240.0,91.0,3.25,94800.0,1,0,0,0,0,0.16727941176470587,0.24889705882352942,0.37916666666666665,295.75
2648,-124.1,40.5,30.0,1927.0,393.0,996.0,374.0,2.2357,72300.0,1,0,0,0,0,0.19408406850025947,0.20394395433316034,0.3755020080321285,836.1518
2649,-124.1,40.5,42.0,2380.0,553.0,1300.0,504.0,1.7574,57500.0,1,0,0,0,0,0.21176470588235294,0.2323529411764706,0.38769230769230767,885.7296
2650,-124.09,40.44,38.0,2220.0,426.0,1041.0,401.0,2.3947,70500.0,1,0,0,0,0,0.18063063063063062,0.1918918918918919,0.3852065321805956,960.2746999999999
2651,-124.1,40.47,52.0,1196.0,236.0,965.0,265.0,3.5345,55000.0,1,0,0,0,0,0.22157190635451504,0.19732441471571907,0.27461139896373055,936.6425
2652,-124.03,40.45,34.0,1006.0,213.0,443.0,158.0,2.6094,71300.0,1,0,0,0,0,0.15705765407554673,0.2117296222664016,0.35665914221218964,412.2852
2653,-124.26,40.58,52.0,2217.0,394.0,907.0,369.0,2.3571,111400.0,0,0,0,0,1,0.16644113667117727,0.17771763644564728,0.40683572216097025,869.7699
2654,-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,106700.0,0,0,0,0,1,0.16146993318485522,0.16815144766146994,0.3776041666666667,1340.061
2655,-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147,94600.0,0,0,0,0,1,0.14835164835164835,0.16483516483516483,0.3349875930521092,813.9689999999999
2656,-124.25,40.28,32.0,1430.0,419.0,434.0,187.0,1.9417,76100.0,0,0,0,0,1,0.13076923076923078,0.293006993006993,0.4308755760368664,363.0979
2657,-124.08,40.06,17.0,1319.0,267.0,393.0,163.0,2.625,135600.0,0,0,0,0,1,0.12357846853677028,0.20242608036391205,0.41475826972010177,427.875
2658,-124.0,40.22,16.0,2088.0,535.0,816.0,326.0,1.319,70700.0,1,0,0,0,0,0.15613026819923373,0.25622605363984674,0.39950980392156865,429.99399999999997
2659,-123.84,40.28,28.0,2809.0,605.0,1093.0,438.0,2.0962,74000.0,1,0,0,0,0,0.15592737629049483,0.21537913848344606,0.40073193046660566,918.1356000000001
2660,-123.68,40.24,31.0,1852.0,452.0,917.0,359.0,1.725,54300.0,1,0,0,0,0,0.19384449244060475,0.24406047516198703,0.3914940021810251,619.275
2661,-123.82,40.16,19.0,2283.0,634.0,1184.0,453.0,1.2227,76800.0,1,0,0,0,0,0.19842312746386334,0.2777047744196233,0.38260135135135137,553.8830999999999
2662,-123.82,40.12,33.0,2985.0,591.0,1221.0,486.0,2.087,82400.0,1,0,0,0,0,0.1628140703517588,0.19798994974874373,0.39803439803439805,1014.282
2663,-123.75,40.11,35.0,2052.0,477.0,900.0,402.0,1.9625,101500.0,1,0,0,0,0,0.195906432748538,0.2324561403508772,0.44666666666666666,788.925
2664,-123.78,40.05,17.0,2019.0,496.0,899.0,347.0,2.1864,101900.0,1,0,0,0,0,0.17186726102030708,0.2456661713719663,0.38598442714126807,758.6808
2665,-115.52,33.12,38.0,1327.0,262.0,784.0,231.0,1.8793,60800.0,0,1,0,0,0,0.17407686510926904,0.1974378296910324,0.29464285714285715,434.1183
2666,-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,2.163,53400.0,0,1,0,0,0,0.22813345356176737,0.2551848512173129,0.2514910536779324,547.2389999999999
2667,-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,46700.0,0,1,0,0,0,0.2265625,0.212890625,0.2606741573033708,487.432
2668,-115.46,33.19,33.0,1234.0,373.0,777.0,298.0,1.0,40000.0,0,1,0,0,0,0.24149108589951376,0.30226904376012964,0.3835263835263835,298.0
2669,-115.51,33.24,32.0,1995.0,523.0,1069.0,410.0,1.6552,43300.0,0,1,0,0,0,0.20551378446115287,0.2621553884711779,0.38353601496725914,678.632
2670,-115.6,33.2,37.0,709.0,187.0,390.0,142.0,2.4511,72500.0,0,1,0,0,0,0.2002820874471086,0.2637517630465444,0.3641025641025641,348.0562
2671,-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,87500.0,0,1,0,0,0,0.13495575221238937,0.22787610619469026,0.2364341085271318,176.9
2672,-115.62,33.04,17.0,1009.0,231.0,745.0,217.0,2.0463,61200.0,0,1,0,0,0,0.21506442021803765,0.22893954410307235,0.2912751677852349,444.0471
2673,-115.62,33.04,20.0,1121.0,244.0,766.0,230.0,2.2969,62000.0,0,1,0,0,0,0.20517395182872436,0.21766280107047278,0.3002610966057441,528.287
2674,-115.6,33.04,31.0,314.0,61.0,152.0,56.0,3.3472,91700.0,0,1,0,0,0,0.17834394904458598,0.1942675159235669,0.3684210526315789,187.4432
2675,-115.41,32.99,29.0,1141.0,220.0,684.0,194.0,3.4038,107800.0,0,1,0,0,0,0.17002629272567923,0.19281332164767748,0.28362573099415206,660.3371999999999
2676,-115.59,32.96,17.0,841.0,146.0,473.0,154.0,3.1979,113500.0,0,1,0,0,0,0.18311533888228299,0.17360285374554102,0.32558139534883723,492.4766
2677,-115.52,32.98,32.0,1615.0,382.0,1307.0,345.0,1.4583,58600.0,0,1,0,0,0,0.21362229102167182,0.23653250773993809,0.26396327467482783,503.1135
2678,-115.52,32.98,21.0,1302.0,327.0,1244.0,316.0,2.2054,66400.0,0,1,0,0,0,0.24270353302611367,0.2511520737327189,0.2540192926045016,696.9064
2679,-115.53,32.99,25.0,2578.0,634.0,2082.0,565.0,1.7159,62200.0,0,1,0,0,0,0.2191621411947246,0.24592707525213345,0.271373679154659,969.4834999999999
2680,-115.51,32.99,20.0,1402.0,287.0,1104.0,317.0,1.9088,63700.0,0,1,0,0,0,0.2261055634807418,0.20470756062767476,0.2871376811594203,605.0896
2681,-115.54,32.99,23.0,1459.0,373.0,1148.0,388.0,1.5372,69400.0,0,1,0,0,0,0.26593557230980125,0.2556545579163811,0.33797909407665505,596.4336
2682,-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,60600.0,0,1,0,0,0,0.25181758096497026,0.26107072042300067,0.33987511150758254,741.5784
2683,-115.54,32.99,17.0,1697.0,268.0,911.0,254.0,4.3523,96000.0,0,1,0,0,0,0.14967589864466707,0.15792575132586917,0.278814489571899,1105.4841999999999
2684,-115.55,32.98,24.0,2565.0,530.0,1447.0,473.0,3.2593,80800.0,0,1,0,0,0,0.18440545808966863,0.20662768031189083,0.32688320663441606,1541.6489000000001
2685,-115.54,32.97,41.0,2429.0,454.0,1188.0,430.0,3.0091,70800.0,0,1,0,0,0,0.17702758336764102,0.18690819267188144,0.36195286195286197,1293.913
2686,-115.53,32.97,35.0,1583.0,340.0,933.0,318.0,2.4063,70700.0,0,1,0,0,0,0.20088439671509792,0.2147820593809223,0.3408360128617363,765.2034
2687,-115.55,32.98,33.0,2266.0,365.0,952.0,360.0,5.4349,143000.0,0,1,0,0,0,0.1588702559576346,0.16107678729037953,0.37815126050420167,1956.5639999999999
2688,-115.56,32.96,21.0,2164.0,480.0,1164.0,421.0,3.8177,107200.0,0,1,0,0,0,0.19454713493530498,0.22181146025878004,0.36168384879725085,1607.2517
2689,-115.53,32.97,34.0,2231.0,545.0,1568.0,510.0,1.5217,60300.0,0,1,0,0,0,0.2285970416853429,0.24428507395786642,0.3252551020408163,776.067
2690,-115.52,32.97,24.0,1617.0,366.0,1416.0,401.0,1.975,66400.0,0,1,0,0,0,0.24799010513296227,0.22634508348794063,0.2831920903954802,791.975
2691,-115.52,32.97,10.0,1879.0,387.0,1376.0,337.0,1.9911,67500.0,0,1,0,0,0,0.17935071846726983,0.20596061734965407,0.2449127906976744,671.0007
2692,-115.32,32.82,34.0,591.0,139.0,327.0,89.0,3.6528,100000.0,0,1,0,0,0,0.1505922165820643,0.23519458544839256,0.27217125382262997,325.0992
2693,-115.39,32.76,16.0,1136.0,196.0,481.0,185.0,6.2558,146300.0,0,1,0,0,0,0.16285211267605634,0.17253521126760563,0.38461538461538464,1157.3229999999999
2694,-115.4,32.86,19.0,1087.0,171.0,649.0,173.0,3.3182,113800.0,0,1,0,0,0,0.15915363385464582,0.15731370745170192,0.2665639445300462,574.0486
2695,-115.37,32.81,23.0,1458.0,294.0,866.0,275.0,2.3594,74300.0,0,1,0,0,0,0.1886145404663923,0.20164609053497942,0.31755196304849886,648.835
2696,-115.37,32.82,14.0,1276.0,270.0,867.0,261.0,1.9375,80900.0,0,1,0,0,0,0.20454545454545456,0.2115987460815047,0.30103806228373703,505.6875
2697,-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,71100.0,0,1,0,0,0,0.2091136079900125,0.2009987515605493,0.29646017699115046,1197.1225
2698,-115.38,32.82,38.0,1892.0,394.0,1175.0,374.0,1.9939,65800.0,0,1,0,0,0,0.19767441860465115,0.20824524312896406,0.31829787234042556,745.7186
2699,-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,67500.0,0,1,0,0,0,0.19081551860649248,0.20744259699129058,0.2536842105263158,456.88779999999997
2700,-115.37,32.81,32.0,741.0,191.0,623.0,169.0,1.7604,68600.0,0,1,0,0,0,0.22807017543859648,0.25775978407557354,0.2712680577849117,297.50759999999997
2701,-115.57,32.85,33.0,1365.0,269.0,825.0,250.0,3.2396,62300.0,0,1,0,0,0,0.18315018315018314,0.19706959706959706,0.30303030303030304,809.9
2702,-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,63500.0,0,1,0,0,0,0.23676612127045235,0.24639076034648702,0.33791208791208793,428.3106
2703,-115.57,32.84,29.0,1207.0,301.0,804.0,288.0,1.9531,61100.0,0,1,0,0,0,0.23860811930405965,0.24937862468931235,0.3582089552238806,562.4928
2704,-115.57,32.83,31.0,1494.0,289.0,959.0,284.0,3.5282,67500.0,0,1,0,0,0,0.19009370816599733,0.1934404283801874,0.2961418143899896,1002.0088
2705,-115.59,32.85,20.0,1608.0,274.0,862.0,248.0,4.875,90800.0,0,1,0,0,0,0.15422885572139303,0.17039800995024876,0.2877030162412993,1209.0
2706,-115.6,32.87,3.0,1629.0,317.0,1005.0,312.0,4.1293,83200.0,0,1,0,0,0,0.19152854511970535,0.19459791282995703,0.31044776119402984,1288.3416
2707,-115.49,32.87,19.0,541.0,104.0,457.0,106.0,3.3583,102800.0,0,1,0,0,0,0.19593345656192238,0.1922365988909427,0.23194748358862144,355.97979999999995
2708,-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,125000.0,0,1,0,0,0,0.19136807817589577,0.19136807817589577,0.4130052724077329,744.1745
2709,-115.69,32.79,18.0,1564.0,340.0,1161.0,343.0,2.1792,55200.0,0,1,0,0,0,0.21930946291560102,0.21739130434782608,0.2954349698535745,747.4655999999999
2710,-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,93800.0,0,1,0,0,0,0.12076271186440678,0.1716101694915254,0.2766990291262136,125.8731
2711,-115.72,32.75,16.0,348.0,99.0,123.0,54.0,2.0938,87500.0,0,1,0,0,0,0.15517241379310345,0.28448275862068967,0.43902439024390244,113.06519999999999
2712,-115.64,32.75,19.0,377.0,69.0,198.0,55.0,1.625,112500.0,0,1,0,0,0,0.14588859416445624,0.1830238726790451,0.2777777777777778,89.375
2713,-115.58,32.81,5.0,805.0,143.0,458.0,143.0,4.475,96300.0,0,1,0,0,0,0.17763975155279504,0.17763975155279504,0.31222707423580787,639.925
2714,-115.55,32.82,34.0,1540.0,316.0,1013.0,274.0,2.5664,67500.0,0,1,0,0,0,0.17792207792207793,0.2051948051948052,0.2704837117472853,703.1936
2715,-115.58,32.81,10.0,1088.0,203.0,533.0,201.0,3.6597,87500.0,0,1,0,0,0,0.18474264705882354,0.18658088235294118,0.3771106941838649,735.5997
2716,-115.57,32.8,17.0,1492.0,426.0,1595.0,428.0,1.7188,69900.0,0,1,0,0,0,0.2868632707774799,0.2855227882037534,0.2683385579937304,735.6464000000001
2717,-115.57,32.8,16.0,1307.0,359.0,961.0,327.0,1.1853,72600.0,0,1,0,0,0,0.2501912777352716,0.2746748278500383,0.34027055150884494,387.5931
2718,-115.57,32.8,16.0,2276.0,594.0,1184.0,513.0,1.875,93800.0,0,1,0,0,0,0.22539543057996486,0.2609841827768014,0.43327702702702703,961.875
2719,-115.48,32.8,21.0,1260.0,246.0,805.0,239.0,2.6172,88500.0,0,1,0,0,0,0.18968253968253967,0.19523809523809524,0.2968944099378882,625.5108
2720,-115.52,32.77,18.0,1715.0,337.0,1166.0,333.0,2.2417,79200.0,0,1,0,0,0,0.19416909620991255,0.19650145772594751,0.2855917667238422,746.4861
2721,-115.53,32.73,14.0,1527.0,325.0,1453.0,332.0,1.735,61200.0,0,1,0,0,0,0.2174197773411919,0.2128356254092993,0.22849277357192016,576.02
2722,-115.52,32.73,17.0,1190.0,275.0,1113.0,258.0,2.3571,63100.0,0,1,0,0,0,0.21680672268907564,0.23109243697478993,0.23180592991913745,608.1318
2723,-115.5,32.75,13.0,330.0,72.0,822.0,64.0,3.4107,142500.0,0,1,0,0,0,0.19393939393939394,0.21818181818181817,0.07785888077858881,218.2848
2724,-115.55,32.8,23.0,666.0,142.0,580.0,160.0,2.1136,61000.0,0,1,0,0,0,0.24024024024024024,0.2132132132132132,0.27586206896551724,338.176
2725,-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,53600.0,0,1,0,0,0,0.24955752212389382,0.2867256637168142,0.203757225433526,170.3703
2726,-115.54,32.79,30.0,752.0,194.0,733.0,186.0,1.6607,56100.0,0,1,0,0,0,0.2473404255319149,0.2579787234042553,0.25375170532060026,308.8902
2727,-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,60400.0,0,1,0,0,0,0.22021028037383178,0.23539719626168223,0.2751824817518248,480.67499999999995
2728,-115.55,32.79,23.0,1004.0,221.0,697.0,201.0,1.6351,59600.0,0,1,0,0,0,0.20019920318725098,0.2201195219123506,0.2883787661406026,328.6551
2729,-115.57,32.8,33.0,1192.0,213.0,1066.0,211.0,4.5714,68600.0,0,1,0,0,0,0.17701342281879195,0.17869127516778524,0.19793621013133209,964.5654
2730,-115.56,32.8,25.0,1311.0,375.0,1193.0,351.0,2.1979,63900.0,0,1,0,0,0,0.26773455377574373,0.28604118993135014,0.2942162615255658,771.4629000000001
2731,-115.56,32.8,28.0,1672.0,416.0,1335.0,397.0,1.5987,59400.0,0,1,0,0,0,0.2374401913875598,0.24880382775119617,0.2973782771535581,634.6839
2732,-115.56,32.8,15.0,1171.0,328.0,1024.0,298.0,1.3882,69400.0,0,1,0,0,0,0.25448334756618274,0.28010247651579845,0.291015625,413.6836
2733,-115.56,32.79,18.0,1178.0,438.0,1377.0,429.0,1.3373,58300.0,0,1,0,0,0,0.36417657045840407,0.37181663837011886,0.3115468409586057,573.7017
2734,-115.56,32.78,34.0,2856.0,555.0,1627.0,522.0,3.2083,76200.0,0,1,0,0,0,0.18277310924369747,0.19432773109243698,0.3208358942839582,1674.7326
2735,-115.56,32.79,20.0,2372.0,835.0,2283.0,767.0,1.1707,62500.0,0,1,0,0,0,0.3233558178752108,0.3520236087689713,0.33596145422689444,897.9269
2736,-115.57,32.79,50.0,1291.0,277.0,864.0,274.0,1.6667,68100.0,0,1,0,0,0,0.21223857474825716,0.21456235476374902,0.31712962962962965,456.67580000000004
2737,-115.56,32.78,46.0,2511.0,490.0,1583.0,469.0,3.0603,70800.0,0,1,0,0,0,0.18677817602548785,0.19514137793707687,0.2962728995578016,1435.2806999999998
2738,-115.56,32.78,35.0,1185.0,202.0,615.0,191.0,4.6154,86200.0,0,1,0,0,0,0.16118143459915613,0.17046413502109706,0.3105691056910569,881.5414000000001
2739,-115.57,32.78,25.0,2007.0,301.0,1135.0,332.0,5.128,99600.0,0,1,0,0,0,0.1654210264075735,0.14997508719481814,0.29251101321585904,1702.496
2740,-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,76200.0,0,1,0,0,0,0.15625,0.18048469387755103,0.28891509433962265,774.1265
2741,-115.55,32.78,5.0,2652.0,606.0,1767.0,536.0,2.8025,84300.0,0,1,0,0,0,0.20211161387631976,0.22850678733031674,0.30333899264289754,1502.14
2742,-115.58,32.78,5.0,2494.0,414.0,1416.0,421.0,5.7843,110100.0,0,1,0,0,0,0.16880513231756214,0.16599839615076184,0.297316384180791,2435.1903
2743,-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,159900.0,0,1,0,0,0,0.1314704535043518,0.14063215758131012,0.287,1831.4618
2744,-115.58,32.79,14.0,1687.0,507.0,762.0,451.0,1.6635,64400.0,0,1,0,0,0,0.2673384706579727,0.3005334914048607,0.5918635170603674,750.2385
2745,-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,73600.0,0,1,0,0,0,0.18055555555555555,0.18055555555555555,0.33494363929146537,749.6736
2746,-115.57,32.78,29.0,2321.0,367.0,1173.0,360.0,4.0375,86400.0,0,1,0,0,0,0.15510555794915984,0.15812149935372685,0.3069053708439898,1453.4999999999998
2747,-115.57,32.78,20.0,1534.0,235.0,871.0,222.0,6.2715,97200.0,0,1,0,0,0,0.14471968709256844,0.15319426336375488,0.25487944890929964,1392.273
2748,-115.57,32.78,15.0,1413.0,279.0,803.0,277.0,4.3021,87500.0,0,1,0,0,0,0.19603680113234254,0.19745222929936307,0.3449564134495641,1191.6817
2749,-115.56,32.76,15.0,1278.0,217.0,653.0,185.0,4.4821,140300.0,0,1,0,0,0,0.14475743348982786,0.1697965571205008,0.2833078101071976,829.1885
2750,-115.59,32.69,30.0,935.0,177.0,649.0,148.0,2.5769,94400.0,0,1,0,0,0,0.15828877005347594,0.1893048128342246,0.2280431432973806,381.38120000000004
